run_id,protocol,hidden_size,checkpoint,state_capacity,macs_per_cycle,scale,comparison,quality_status,first_recorded_instructions,start_window_instructions,first_eligible_l2,first_admitted_l2,first_completed_l2,preceding_recorded_instructions,recorded_points,exit_at_instructions,exit_status,last_recorded_instructions,last_eligible_l2,last_admitted_l2,last_completed_l2,sampled_instruction_span,covered_window_instructions,exit_limiting_metrics
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,23200000.0,23100000.0,375210.0,375210.0,375210.0,23100000.0,1,23300000.0,NOT_EXCEEDS,23200000.0,375210.0,375210.0,375210.0,0.0,100000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,23300000.0,23200000.0,376836.0,376836.0,376836.0,23200000.0,2,23500000.0,NONLOWER_WITH_TIE,23400000.0,378434.0,378434.0,378434.0,100000.0,200000.0,legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,23500000.0,23400000.0,380035.0,380035.0,380035.0,23400000.0,1,23600000.0,NOT_EXCEEDS,23500000.0,380035.0,380035.0,380035.0,0.0,100000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,23600000.0,23500000.0,381660.0,381660.0,381660.0,23500000.0,1,23700000.0,NONLOWER_WITH_TIE,23600000.0,381660.0,381660.0,381660.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,23700000.0,23600000.0,383262.0,383262.0,383262.0,23600000.0,1,23800000.0,NOT_EXCEEDS,23700000.0,383262.0,383262.0,383262.0,0.0,100000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,23800000.0,23700000.0,384888.0,384888.0,384888.0,23700000.0,1,23900000.0,NONLOWER_WITH_TIE,23800000.0,384888.0,384888.0,384888.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,23900000.0,23800000.0,386493.0,386493.0,386493.0,23800000.0,1,24000000.0,NOT_EXCEEDS,23900000.0,386493.0,386493.0,386493.0,0.0,100000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,24000000.0,23900000.0,388112.0,388112.0,388112.0,23900000.0,8,24800000.0,NONLOWER_WITH_TIE,24700000.0,399393.0,399393.0,399393.0,700000.0,800000.0,legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,24800000.0,24700000.0,400990.0,400990.0,400990.0,24700000.0,1,24900000.0,NOT_EXCEEDS,24800000.0,400990.0,400990.0,400990.0,0.0,100000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,24900000.0,24800000.0,402594.0,402594.0,402594.0,24800000.0,2,NA,NA,25000000.0,404219.0,404219.0,404219.0,100000.0,200000.0,
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,100000.0,0.0,1626.0,1626.0,1626.0,NA,2,300000.0,NONLOWER_WITH_TIE,200000.0,3234.0,3234.0,3234.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,300000.0,200000.0,4841.0,4841.0,4841.0,200000.0,1,400000.0,NOT_EXCEEDS,300000.0,4841.0,4841.0,4841.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,400000.0,300000.0,6463.0,6463.0,6463.0,300000.0,1,500000.0,NONLOWER_WITH_TIE,400000.0,6463.0,6463.0,6463.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,500000.0,400000.0,8067.0,8067.0,8067.0,400000.0,1,600000.0,NOT_EXCEEDS,500000.0,8067.0,8067.0,8067.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,600000.0,500000.0,9693.0,9693.0,9693.0,500000.0,1,700000.0,NONLOWER_WITH_TIE,600000.0,9693.0,9693.0,9693.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,700000.0,600000.0,11302.0,11302.0,11302.0,600000.0,5,1200000.0,NOT_EXCEEDS,1100000.0,17763.0,17763.0,17763.0,400000.0,500000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,1200000.0,1100000.0,19371.0,19371.0,19371.0,1100000.0,1,1300000.0,NONLOWER_WITH_TIE,1200000.0,19371.0,19371.0,19371.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,1300000.0,1200000.0,20997.0,20997.0,20997.0,1200000.0,1,1400000.0,NOT_EXCEEDS,1300000.0,20997.0,20997.0,20997.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,1400000.0,1300000.0,22603.0,22603.0,22603.0,1300000.0,1,1500000.0,NONLOWER_WITH_TIE,1400000.0,22603.0,22603.0,22603.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,1500000.0,1400000.0,24230.0,24230.0,24230.0,1400000.0,1,1600000.0,NOT_EXCEEDS,1500000.0,24230.0,24230.0,24230.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,1600000.0,1500000.0,25833.0,25833.0,25833.0,1500000.0,9,2500000.0,NONLOWER_WITH_TIE,2400000.0,38747.0,38747.0,38747.0,800000.0,900000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,2500000.0,2400000.0,40357.0,40357.0,40357.0,2400000.0,2,2700000.0,NOT_EXCEEDS,2600000.0,41957.0,41957.0,41957.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,2700000.0,2600000.0,43590.0,43590.0,43590.0,2600000.0,1,2800000.0,NONLOWER_WITH_TIE,2700000.0,43590.0,43590.0,43590.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,2800000.0,2700000.0,45192.0,45192.0,45192.0,2700000.0,1,2900000.0,NOT_EXCEEDS,2800000.0,45192.0,45192.0,45192.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,2900000.0,2800000.0,46815.0,46815.0,46815.0,2800000.0,2,3100000.0,NONLOWER_WITH_TIE,3000000.0,48420.0,48420.0,48420.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,3100000.0,3000000.0,50041.0,50041.0,50041.0,3000000.0,1,3200000.0,NOT_EXCEEDS,3100000.0,50041.0,50041.0,50041.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,3200000.0,3100000.0,51642.0,51642.0,51642.0,3100000.0,1,3300000.0,NONLOWER_WITH_TIE,3200000.0,51642.0,51642.0,51642.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,3300000.0,3200000.0,53247.0,53247.0,53247.0,3200000.0,2,3500000.0,NOT_EXCEEDS,3400000.0,54869.0,54869.0,54869.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,3500000.0,3400000.0,56471.0,56471.0,56471.0,3400000.0,2,3700000.0,NONLOWER_WITH_TIE,3600000.0,58096.0,58096.0,58096.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,3700000.0,3600000.0,59684.0,59684.0,59684.0,3600000.0,9,4600000.0,NOT_EXCEEDS,4500000.0,72615.0,72615.0,72615.0,800000.0,900000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,4600000.0,4500000.0,74222.0,74222.0,74222.0,4500000.0,1,4700000.0,NONLOWER_WITH_TIE,4600000.0,74222.0,74222.0,74222.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,4700000.0,4600000.0,75830.0,75830.0,75830.0,4600000.0,2,4900000.0,NOT_EXCEEDS,4800000.0,77458.0,77458.0,77458.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,4900000.0,4800000.0,79061.0,79061.0,79061.0,4800000.0,1,5000000.0,NONLOWER_WITH_TIE,4900000.0,79061.0,79061.0,79061.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,5000000.0,4900000.0,80698.0,80698.0,80698.0,4900000.0,2,5200000.0,NOT_EXCEEDS,5100000.0,82290.0,82290.0,82290.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,5200000.0,5100000.0,83899.0,83899.0,83899.0,5100000.0,2,5400000.0,NONLOWER_WITH_TIE,5300000.0,85530.0,85530.0,85530.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,5400000.0,5300000.0,87134.0,87134.0,87134.0,5300000.0,2,5600000.0,NOT_EXCEEDS,5500000.0,88765.0,88765.0,88765.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,5600000.0,5500000.0,90371.0,90371.0,90371.0,5500000.0,1,5700000.0,NONLOWER_WITH_TIE,5600000.0,90371.0,90371.0,90371.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,5700000.0,5600000.0,92004.0,92004.0,92004.0,5600000.0,2,5900000.0,NOT_EXCEEDS,5800000.0,93603.0,93603.0,93603.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,5900000.0,5800000.0,95201.0,95201.0,95201.0,5800000.0,4,6300000.0,NONLOWER_WITH_TIE,6200000.0,100056.0,100056.0,100056.0,300000.0,400000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,6300000.0,6200000.0,101661.0,101661.0,101661.0,6200000.0,1,6400000.0,NOT_EXCEEDS,6300000.0,101661.0,101661.0,101661.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,6400000.0,6300000.0,103292.0,103292.0,103292.0,6300000.0,3,6700000.0,NONLOWER_WITH_TIE,6600000.0,106503.0,106503.0,106503.0,200000.0,300000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,6700000.0,6600000.0,108152.0,108152.0,108152.0,6600000.0,1,6800000.0,NOT_EXCEEDS,6700000.0,108152.0,108152.0,108152.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,6800000.0,6700000.0,109758.0,109758.0,109758.0,6700000.0,2,7000000.0,NONLOWER_WITH_TIE,6900000.0,111396.0,111396.0,111396.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,7000000.0,6900000.0,113002.0,113002.0,113002.0,6900000.0,3,7300000.0,NOT_EXCEEDS,7200000.0,116231.0,116231.0,116231.0,200000.0,300000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,7300000.0,7200000.0,117841.0,117841.0,117841.0,7200000.0,3,7600000.0,NONLOWER_WITH_TIE,7500000.0,121069.0,121069.0,121069.0,200000.0,300000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,7600000.0,7500000.0,122701.0,122701.0,122701.0,7500000.0,1,7700000.0,NOT_EXCEEDS,7600000.0,122701.0,122701.0,122701.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,7700000.0,7600000.0,124298.0,124298.0,124298.0,7600000.0,2,7900000.0,NONLOWER_WITH_TIE,7800000.0,125916.0,125916.0,125916.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,7900000.0,7800000.0,127533.0,127533.0,127533.0,7800000.0,1,8000000.0,NOT_EXCEEDS,7900000.0,127533.0,127533.0,127533.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,8000000.0,7900000.0,129134.0,129134.0,129134.0,7900000.0,1,8100000.0,NONLOWER_WITH_TIE,8000000.0,129134.0,129134.0,129134.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,8100000.0,8000000.0,130769.0,130769.0,130769.0,8000000.0,4,8500000.0,NOT_EXCEEDS,8400000.0,135601.0,135601.0,135601.0,300000.0,400000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,8500000.0,8400000.0,137207.0,137207.0,137207.0,8400000.0,3,8800000.0,NONLOWER_WITH_TIE,8700000.0,140448.0,140448.0,140448.0,200000.0,300000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,8800000.0,8700000.0,142075.0,142075.0,142075.0,8700000.0,1,8900000.0,NOT_EXCEEDS,8800000.0,142075.0,142075.0,142075.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,8900000.0,8800000.0,143670.0,143670.0,143670.0,8800000.0,47,13600000.0,NONLOWER_WITH_TIE,13500000.0,218900.0,218900.0,218900.0,4600000.0,4700000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,13600000.0,13500000.0,220506.0,220506.0,220506.0,13500000.0,2,13800000.0,NOT_EXCEEDS,13700000.0,222114.0,222114.0,222114.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,13800000.0,13700000.0,223731.0,223731.0,223731.0,13700000.0,1,13900000.0,NONLOWER_WITH_TIE,13800000.0,223731.0,223731.0,223731.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,13900000.0,13800000.0,225328.0,225328.0,225328.0,13800000.0,1,14000000.0,NOT_EXCEEDS,13900000.0,225328.0,225328.0,225328.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,14000000.0,13900000.0,226959.0,226959.0,226959.0,13900000.0,1,14100000.0,NONLOWER_WITH_TIE,14000000.0,226959.0,226959.0,226959.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,14100000.0,14000000.0,228557.0,228557.0,228557.0,14000000.0,1,14200000.0,NOT_EXCEEDS,14100000.0,228557.0,228557.0,228557.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,14200000.0,14100000.0,230143.0,230143.0,230143.0,14100000.0,1,14300000.0,NONLOWER_WITH_TIE,14200000.0,230143.0,230143.0,230143.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,14300000.0,14200000.0,231772.0,231772.0,231772.0,14200000.0,2,14500000.0,NOT_EXCEEDS,14400000.0,233367.0,233367.0,233367.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,14500000.0,14400000.0,234995.0,234995.0,234995.0,14400000.0,1,14600000.0,NONLOWER_WITH_TIE,14500000.0,234995.0,234995.0,234995.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,14600000.0,14500000.0,236593.0,236593.0,236593.0,14500000.0,3,14900000.0,NOT_EXCEEDS,14800000.0,239826.0,239826.0,239826.0,200000.0,300000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,14900000.0,14800000.0,241427.0,241427.0,241427.0,14800000.0,2,15100000.0,NONLOWER_WITH_TIE,15000000.0,243054.0,243054.0,243054.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,15100000.0,15000000.0,244658.0,244658.0,244658.0,15000000.0,3,15400000.0,NOT_EXCEEDS,15300000.0,247879.0,247879.0,247879.0,200000.0,300000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,15400000.0,15300000.0,249498.0,249498.0,249498.0,15300000.0,4,15800000.0,NONLOWER_WITH_TIE,15700000.0,254332.0,254332.0,254332.0,300000.0,400000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,15800000.0,15700000.0,255936.0,255936.0,255936.0,15700000.0,2,16000000.0,NOT_EXCEEDS,15900000.0,257565.0,257565.0,257565.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,16000000.0,15900000.0,259166.0,259166.0,259166.0,15900000.0,1,16100000.0,NONLOWER_WITH_TIE,16000000.0,259166.0,259166.0,259166.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,16100000.0,16000000.0,260786.0,260786.0,260786.0,16000000.0,2,16300000.0,NOT_EXCEEDS,16200000.0,262389.0,262389.0,262389.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,16300000.0,16200000.0,264019.0,264019.0,264019.0,16200000.0,1,16400000.0,NONLOWER_WITH_TIE,16300000.0,264019.0,264019.0,264019.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,16400000.0,16300000.0,265618.0,265618.0,265618.0,16300000.0,3,16700000.0,NOT_EXCEEDS,16600000.0,268845.0,268845.0,268845.0,200000.0,300000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,16700000.0,16600000.0,270454.0,270454.0,270454.0,16600000.0,1,16800000.0,NONLOWER_WITH_TIE,16700000.0,270454.0,270454.0,270454.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,16800000.0,16700000.0,272075.0,272075.0,272075.0,16700000.0,1,16900000.0,NOT_EXCEEDS,16800000.0,272075.0,272075.0,272075.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,16900000.0,16800000.0,273677.0,273677.0,273677.0,16800000.0,2,17100000.0,NONLOWER_WITH_TIE,17000000.0,275306.0,275306.0,275306.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,17100000.0,17000000.0,276911.0,276911.0,276911.0,17000000.0,2,17300000.0,NOT_EXCEEDS,17200000.0,278510.0,278510.0,278510.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,17300000.0,17200000.0,280137.0,280137.0,280137.0,17200000.0,3,17600000.0,NONLOWER_WITH_TIE,17500000.0,283367.0,283367.0,283367.0,200000.0,300000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,17600000.0,17500000.0,284974.0,284974.0,284974.0,17500000.0,4,18000000.0,NOT_EXCEEDS,17900000.0,289804.0,289804.0,289804.0,300000.0,400000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,18000000.0,17900000.0,291428.0,291428.0,291428.0,17900000.0,2,18200000.0,NONLOWER_WITH_TIE,18100000.0,293026.0,293026.0,293026.0,100000.0,200000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,18200000.0,18100000.0,294652.0,294652.0,294652.0,18100000.0,4,18600000.0,NOT_EXCEEDS,18500000.0,299480.0,299480.0,299480.0,300000.0,400000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,18600000.0,18500000.0,301080.0,301080.0,301080.0,18500000.0,1,18700000.0,NONLOWER_WITH_TIE,18600000.0,301080.0,301080.0,301080.0,0.0,100000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,18700000.0,18600000.0,302702.0,302702.0,302702.0,18600000.0,2,18900000.0,NOT_EXCEEDS,18800000.0,304306.0,304306.0,304306.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,18900000.0,18800000.0,305929.0,305929.0,305929.0,18800000.0,3,19200000.0,NONLOWER_WITH_TIE,19100000.0,309150.0,309150.0,309150.0,200000.0,300000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,19200000.0,19100000.0,310758.0,310758.0,310758.0,19100000.0,2,19400000.0,NOT_EXCEEDS,19300000.0,312354.0,312354.0,312354.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
